Index,target,load,SensorI,SensorII,SensorIII,SensorIV,sum_Sensor,ABSsum_Sensor,median_Sensor,SensorI^2,SensorII^2,SensorIII^2,SensorIV^2,SensorI^3,SensorII^3,SensorIII^3,SensorIV^3,Multi_Sensor
639,0,90,6.01662,1.50054,2.0843,2.10294,11.7044,11.7044,2.09362,36.19971622,2.251620292,4.34430649,4.422356644,217.7999366,3.378646312,9.054838017,9.29995068,39.57193347
640,0,40,-3.39803,0.883831,-1.83975,-4.32534,-8.679289,10.446951,-2.61889,11.54660788,0.781157237,3.384680063,18.70856612,-39.23571998,0.690410982,-6.226965145,-80.92090936,-23.89876738
641,0,90,-19.8705,6.74894,10.2413,10.1451,7.26484,47.00584,8.44702,394.8367703,45.54819112,104.8842257,102.923054,-7845.604043,307.402009,1074.150821,1044.164675,-13933.35758
642,1,10,8.85535,-1.05252,5.25217,-1.05596,11.99904,16.216,2.099825,78.41722362,1.10779835,27.58528971,1.115051522,694.4119612,-1.16597992,144.8826311,-1.177449805,51.69188031
643,1,90,7.39862,-6.11085,3.56095,-7.06569,-2.21697,24.13611,-1.27495,54.7395779,37.34248772,12.6803649,49.92397518,404.9973359,-228.1943411,45.1541454,-352.7473322,1137.55604
644,0,90,-4.38805,3.3263,-3.46889,0.709083,-3.821557,11.892323,-1.3799035,19.2549828,11.06427169,12.03319783,0.502798701,-84.49182729,36.80308692,-41.74183963,0.356526011,35.90216059
645,0,60,-6.51195,3.30054,-3.59122,-3.52818,-10.33081,16.93189,-3.5597,42.4054928,10.89356429,12.89686109,12.44805411,-276.1424489,35.95464469,-46.31546548,-43.91897556,-272.3258091
646,1,90,-3.5272,-0.479091,4.18019,1.04318,1.217079,9.229661,0.2820445,12.44113984,0.229528186,17.47398844,1.088224512,-43.88238844,-0.109964888,73.04459172,1.135214047,7.368912037
647,0,40,11.3345,-10.3734,-4.2298,-5.38969,-8.65839,31.32739,-4.809745,128.4708903,107.6074276,17.89120804,29.0487583,1456.153306,-1116.254889,-75.67623177,-156.5638021,-2680.446299
648,0,0,3.81265,1.10443,-2.7874,5.04922,7.1789,12.7537,2.45854,14.53630002,1.219765625,7.76959876,25.49462261,55.42182428,1.347145749,-21.65697958,128.7279584,-59.26369472
649,0,80,1.08354,-0.399415,3.89936,-1.3392,3.244285,6.721515,0.3420625,1.174058932,0.159532342,15.20500841,1.79345664,1.272139815,-0.06371961,59.28980159,-2.401797132,2.259998194
650,0,0,2.64508,0.727229,-1.0629,2.80223,5.111639,7.237439,1.6861545,6.996448206,0.528862018,1.12975641,7.852492973,18.50616522,0.384603797,-1.200818088,22.00449138,-5.729360982
651,0,40,8.19317,-2.63832,-2.44842,-0.950314,2.156116,14.230224,-1.699367,67.12803465,6.960732422,5.994760496,0.903096699,549.9913996,-18.36463956,-14.67769149,-0.858225436,-50.29588815
652,1,50,-1.3445,0.793416,3.15675,5.71454,8.320206,11.009206,1.975083,1.80768025,0.629508949,9.965070563,32.65596741,-2.430426096,0.499462472,31.4572365,186.613832,-19.2434629
653,0,0,1.63948,1.33749,0.412058,0.705115,4.094143,4.094143,1.0213025,2.68789467,1.7888795,0.169791795,0.497187163,4.406749554,2.392608443,0.069964068,0.350574127,0.637110805
654,1,80,-3.68154,4.58364,1.37303,5.00101,7.27614,14.63922,2.978335,13.55373677,21.00975565,1.885211381,25.01010102,-49.89862407,96.30115639,2.588451782,125.0757653,-115.8718054
655,0,60,6.64134,-0.021298,1.06316,3.89372,11.576922,11.619518,2.47844,44.107397,0.000453605,1.130309186,15.16105544,292.93222,-9.66E-06,1.201699514,59.03290478,-0.585541773
656,1,70,2.80465,0.710972,-7.89424,3.40904,-0.969578,14.818902,1.757811,7.866061623,0.505481185,62.31902518,11.62155372,22.06154973,0.359382969,-491.9613413,39.6183415,-53.66283248
657,1,0,4.06108,2.14011,-1.18724,-6.27398,-1.26003,13.66241,0.476435,16.49237077,4.580070812,1.409538818,39.36282504,66.97683707,9.801855346,-1.673460866,-246.961577,64.73800195
658,0,90,-9.93311,1.29474,-1.46708,-4.32582,-14.43127,17.02075,-2.89645,98.66667427,1.676351668,2.152323726,18.71271867,-980.0669289,2.170439558,-3.157631093,-80.94785269,-81.61877103
659,0,70,-8.72543,0.814639,-1.66188,-4.7279,-14.300571,15.929849,-3.19489,76.13312868,0.6636367,2.761845134,22.35303841,-664.294285,0.540624338,-4.589855192,-105.6829303,-55.8495888
660,1,20,9.49123,-7.516,3.81883,-4.16203,1.63203,24.98809,-0.1716,90.08344691,56.490256,14.58346257,17.32249372,855.0027138,-424.5807641,55.69176436,-72.09673854,1133.821795
661,1,20,-2.86519,1.22726,3.30747,-0.376179,1.293361,7.776099,0.4255405,8.209313736,1.506167108,10.9393578,0.14151064,-23.52124362,1.848458644,36.18159775,-0.053233331,4.37502428
662,0,20,-8.70744,-2.73615,0.04751,1.15357,-10.24251,12.64467,-1.34432,75.81951135,7.486516823,0.0022572,1.330723745,-660.1938459,-20.484233,0.00010724,1.53508299,1.305748022
663,1,70,-7.07298,5.17265,-9.11543,0.0834185,-10.9323415,21.4444785,-3.49478075,50.02704608,26.75630802,83.09106408,0.006958646,-353.8402964,138.4010167,-757.4107783,0.00058048,27.81986769
664,1,20,2.90836,-1.95092,2.19665,-0.444562,2.709528,7.500492,0.876044,8.45855789,3.806088846,4.825271223,0.197635372,24.60053142,-7.425374852,10.59943203,-0.087861176,5.540906558
665,1,0,9.54911,0.857399,3.23451,-2.16679,11.474229,15.807809,2.0459545,91.18550179,0.735133045,10.46205494,4.694978904,870.740387,0.630302338,33.83962132,-10.17303334,-57.38140655
666,1,0,-2.16433,2.89854,-1.57287,-0.0566241,-0.8952841,6.6923641,-0.81474705,4.684324349,8.401534132,2.473920037,0.003206289,-10.13842372,24.35218274,-3.891154608,-0.000181553,-0.558723475
667,0,40,-3.34074,-0.623032,-5.93704,0.609535,-9.291277,10.510347,-1.981886,11.16054375,0.388168873,35.24844396,0.371532916,-37.28447492,-0.241841629,-209.2714217,0.226462316,-7.532196712
668,1,80,-2.77866,-6.86563,3.65902,-2.207,-8.19227,15.51031,-2.49283,7.720951396,47.1368753,13.38842736,4.870849,-21.4538988,-323.6243451,48.98852348,-10.74996374,-154.0575265
669,1,50,-3.4868,7.87917,1.16352,-2.06882,3.48707,14.59831,-0.45265,12.15777424,62.08131989,1.35377879,4.280016192,-42.39172722,489.1492732,1.575148698,-8.854583099,66.13084425
670,0,30,-4.62349,4.98704,-6.80989,0.739508,-5.706832,17.159928,-1.941991,21.37665978,24.87056796,46.37460181,0.546872082,-98.83477273,124.0305172,-315.8059371,0.40441628,116.1169842
671,0,90,9.6625,2.62571,0.949212,8.35863,21.596052,21.596052,5.49217,93.36390625,6.894353004,0.901003421,69.86669548,902.1287441,18.10257163,0.855243259,583.9898568,201.2957411
672,0,40,-4.00944,-1.51458,2.23668,1.05381,-2.23353,8.81451,-0.230385,16.07560911,2.293952576,5.002737422,1.110515516,-64.4541902,-3.474374693,11.18952274,1.170272356,14.31337687
673,1,50,6.06233,4.1583,0.810987,10.3795,21.411117,21.411117,5.110315,36.75184503,17.29145889,0.657699914,107.7340203,222.8018127,71.9030735,0.53338608,1118.225263,212.200165
674,1,80,1.54175,-4.61138,4.45256,-1.44825,-0.06532,12.05394,0.04675,2.376993063,21.2648255,19.82529055,2.097428063,3.664729054,-98.06019103,88.27329571,-3.037600192,45.84565547
675,0,50,-1.59476,-1.28266,0.537244,2.45277,0.112594,5.867434,-0.372708,2.543259458,1.645216676,0.288631116,6.016080673,-4.055888453,-2.110253621,0.155065335,14.75606219,2.695474857
676,0,0,0.0664304,-0.036898,-0.33979,-0.333651,-0.6439086,0.7767694,-0.1852745,0.004412998,0.001361462,0.115457244,0.11132299,0.000293157,-5.02E-05,-0.039231217,-0.037143027,-0.00027789
677,1,80,5.47044,-9.8845,0.200642,2.18012,-2.033298,17.735702,1.190381,29.92571379,97.70334025,0.040257212,4.752923214,163.7068218,-965.7486667,0.008077288,10.36194296,-23.65261769
678,1,80,-3.59785,-0.346329,-5.51876,2.47206,-6.990879,11.934999,-1.9720895,12.94452462,0.119943776,30.45671194,6.111080644,-46.57245791,-0.041540008,-168.0832836,15.10695802,-16.99935436
679,1,60,0.471673,-6.33584,4.93332,0.788878,-0.141969,12.529711,0.6302755,0.222475419,40.14286851,24.33764622,0.622328499,0.104935648,-254.338792,120.0653969,0.490941262,-11.63039192
680,1,50,5.81808,-6.58205,3.162,-10.6033,-8.20527,26.16543,-1.710025,33.85005489,43.3233822,9.998244,112.4299709,196.9423273,-285.1566678,31.61444753,-1192.12871,1283.937195
681,1,90,4.31783,3.78705,-0.704273,-0.679103,6.721504,9.488256,1.5539735,18.64365591,14.3417477,0.496000459,0.461180885,80.50013679,54.31291564,-0.349319731,-0.313189322,7.820657497
682,0,50,-22.7085,-5.66372,-3.90326,-0.892542,-33.168022,33.168022,-4.78349,515.6759723,32.07772424,15.23543863,0.796631222,-11710.22782,-181.6792483,-59.46787818,-0.711026824,448.0705141
683,0,30,-4.75279,-2.29586,1.67111,-1.06925,-6.44679,9.78901,-1.682555,22.58901278,5.27097314,2.792608632,1.143295563,-107.3608341,-12.10141639,4.666756211,-1.22246878,-19.49747284
684,1,60,0.890124,-2.34746,-2.6552,7.09233,2.979794,12.985114,-0.728668,0.792320735,5.510568452,7.05008704,50.30114483,0.705263702,-12.93583902,-18.71939111,356.7523185,39.34910745
685,0,70,5.36459,9.61909,2.2489,0.220334,17.452914,17.452914,3.806745,28.77882587,92.52689243,5.05755121,0.048547072,154.3866015,890.0245057,11.37392692,0.01069657,25.56949714
686,0,20,10.1288,5.69291,11.3029,6.44354,33.56815,33.56815,8.28617,102.5925894,32.40922427,127.7555484,41.51920773,1039.13982,184.5027969,1444.008188,267.5306758,4199.588405
687,1,10,-5.28243,5.06823,0.711407,0.741339,1.238546,11.803406,0.726373,27.9040667,25.68695533,0.50609992,0.549583513,-147.4012791,130.1873976,0.360043026,0.407427692,-14.1196863
688,1,50,-1.02339,-2.37237,-5.9386,10.0826,0.74824,19.41696,-1.69788,1.047327092,5.628139417,35.26696996,101.6588228,-1.071824073,-13.35202911,-209.4364278,1024.985246,-145.3718122
689,0,0,-1.7503,1.49583,0.30523,1.70205,1.75281,5.25341,0.90053,3.06355009,2.237507389,0.093165353,2.896974203,-5.362131723,3.346930678,0.028436861,4.930794941,-1.360173353
690,1,10,-1.17738,0.541523,0.136795,1.15631,0.657248,3.012008,0.339159,1.386223664,0.29324716,0.018712872,1.337052816,-1.632112018,0.158800082,0.002559827,1.546047542,-0.100850503
691,1,80,0.129459,-7.51875,1.95216,-5.71176,-11.148891,15.312129,-2.7911505,0.016759633,56.53160156,3.810928666,32.6242023,0.002169685,-425.0469792,7.439542504,-186.3416137,10.85333612
692,0,10,-1.99888,-9.24859,1.47907,-3.4683,-13.2367,16.19484,-2.73359,3.995521254,85.53641699,2.187648065,12.02910489,-7.986567525,-791.0912508,3.235684623,-41.72054449,-94.83477846
693,1,50,-3.84813,5.63836,3.23511,2.37585,7.40119,15.09745,2.80548,14.8081045,31.79110349,10.46593671,5.644663222,-56.98351116,179.2496863,33.85845652,13.41087312,-166.7671883
694,0,90,25.4631,9.24068,-7.43875,10.9824,38.24743,53.12493,10.11154,648.3694616,85.39016686,55.33500156,120.6131098,16509.49644,789.0632071,-411.6232429,1324.621417,-19222.61322
695,1,20,4.04589,3.72679,-3.42325,0.362927,4.712357,11.558857,2.0448585,16.36922589,13.8889637,11.71864056,0.131716007,66.22808734,51.76125104,-40.11583631,0.047803295,-18.7329808
696,1,70,-2.41973,2.38298,1.34036,-5.95549,-4.65188,12.09856,-0.539685,5.855093273,5.67859368,1.79656493,35.46786114,-14.16774485,13.53197517,2.408043769,-211.2284923,46.02844094
697,0,80,-19.8062,7.76358,3.6152,-1.77721,-10.20463,32.96219,0.918995,392.2855584,60.27317442,13.06967104,3.158475384,-7769.686228,467.9356114,47.24947474,-5.613274037,987.9484162
698,1,40,-5.25649,0.0760879,0.771872,2.22898,-2.1795501,8.3334299,0.42397995,27.63068712,0.005789369,0.595786384,4.96835184,-145.2404305,0.000440501,0.459870828,11.07435689,-0.688117969
699,1,30,2.73217,-3.57276,0.323883,-1.20584,-1.722547,7.834653,-0.4409785,7.464752909,12.76461402,0.104900198,1.454050106,20.39497396,-45.60490238,0.033975391,-1.753351779,3.812320472
700,0,70,-3.08521,-0.629038,0.864404,-2.27842,-5.128264,6.857072,-1.453729,9.518520744,0.395688805,0.747194275,5.191197696,-29.36663538,-0.248903295,0.64587772,-11.82772866,-3.822189053
701,1,10,-1.32122,0.431919,4.06763,3.77901,6.957339,9.599779,2.1054645,1.745622288,0.186554023,16.54561382,14.28091658,-2.30635108,0.080576227,67.30143513,53.96772657,-8.771965825
702,0,20,-0.215543,-3.06058,0.6667,4.85381,2.244387,8.796633,0.2255785,0.046458785,9.367149936,0.44448889,23.55947152,-0.010013866,-28.66891175,0.296340743,114.3531984,2.134768994
703,0,10,5.68732,-2.68984,1.44849,-1.81874,2.62723,11.64439,-0.185125,32.34560878,7.235239226,2.09812328,3.307815188,183.9598277,-19.46163588,3.03911059,-6.016055794,40.30140919
704,1,50,2.90697,-6.26439,4.14543,-0.915403,-0.127393,14.232193,0.9957835,8.450474581,39.24258207,17.18458988,0.837962652,24.56527609,-245.8308387,71.23751445,-0.767073526,69.10369261
705,0,50,-1.60277,-0.256672,2.03644,1.91747,2.094468,5.813352,0.830399,2.568871673,0.065880516,4.147087874,3.676691201,-4.117310451,-0.016909684,8.445295629,7.049945077,1.606385948
706,0,70,-7.68721,-7.52009,2.37613,1.43103,-11.40014,19.01446,-3.04453,59.09319758,56.55175361,5.645993777,2.047846861,-454.2618194,-425.2742768,13.41561519,2.930530293,196.5670498
707,1,80,-1.84512,4.92053,1.53253,-3.77439,0.83355,12.07257,-0.156295,3.404467814,24.21161548,2.348648201,14.24601987,-6.281651654,119.1339803,3.599373827,-53.77003495,52.51607478
708,1,60,-8.29214,1.80025,4.76413,4.42534,2.69758,19.28186,3.112795,68.75958578,3.240900062,22.69693466,19.58363412,-570.1641116,5.834430338,108.1311473,86.6642394,-314.7238769
709,0,70,17.3342,4.3408,-0.026002,3.28071,24.929708,24.981712,3.810755,300.4744896,18.84254464,0.000676104,10.7630581,5208.484898,81.79171777,-1.76E-05,35.31047235,-6.418716227
710,1,70,-0.857918,1.70348,-0.381802,-0.474759,-0.010999,3.417959,-0.4282805,0.736023295,2.90184411,0.145772767,0.225396108,-0.631447633,4.943233405,-0.055656334,-0.107008831,-0.264907482
711,1,90,5.557,0.868835,2.92923,2.8325,12.187565,12.187565,2.880865,30.880249,0.754874257,8.580388393,8.02305625,171.6015437,0.655861175,25.13393109,22.72530683,40.05909156
712,0,50,-0.109405,-6.68961,-3.14473,-1.93307,-11.876815,11.876815,-2.5389,0.011969454,44.75088195,9.889326773,3.736759625,-0.001309518,-299.3659474,-31.09926258,-7.223417928,4.449066678
713,0,30,-0.207089,-2.36933,0.445612,5.58231,3.451503,8.604341,0.1192615,0.042885854,5.613724649,0.198570055,31.16218494,-0.008881189,-13.30076622,0.088485199,173.9569766,1.220543922
714,0,70,1.87692,0.457552,2.6234,-1.73288,3.224992,6.690752,1.167236,3.522828686,0.209353833,6.88222756,3.002873094,6.612067618,0.095790265,18.05483578,-5.203618728,-3.904084632
715,1,40,3.01326,-2.70748,2.13015,-3.42878,-0.99285,11.27967,-0.288665,9.079735828,7.33044795,4.537539023,11.75653229,27.35960478,-19.84704122,9.665638749,-40.31056278,59.58702057
716,0,40,15.3497,-9.19086,-4.46165,0.84676,2.54395,29.84897,-1.807445,235.6132901,84.47190754,19.90632072,0.717002498,3616.593319,-776.3694761,-88.81503585,0.607129035,532.9811817
717,1,20,0.00989623,-1.26348,1.73145,2.4113,2.88916623,5.41612623,0.870673115,9.79E-05,1.59638171,2.997919102,5.81436769,9.69E-07,-2.016996363,5.19074703,14.02018481,-0.052203468
718,1,60,-1.55476,0.679825,2.24365,10.2121,11.580815,14.690335,1.4617375,2.417278658,0.462162031,5.033965323,104.2869864,-3.758288166,0.314189302,11.2944563,1064.989134,-24.2175753
719,1,10,1.55814,-3.2383,3.18449,1.07669,2.58102,9.05762,1.317415,2.42780026,10.48658689,10.14097656,1.159261356,3.782852696,-33.95871433,32.29383845,1.248165109,-17.30031957
720,1,70,6.80093,-5.54257,4.32467,9.33782,14.92085,26.00599,5.5628,46.25264886,30.7200822,18.70277061,87.19488235,314.5610272,-170.268206,80.88331097,814.2101163,-1522.221891
721,1,30,-2.18931,6.57878,-10.8843,-0.269211,-6.764041,19.921601,-1.2292605,4.793078276,43.28034629,118.4679865,0.072474563,-10.4935342,284.7318766,-1289.441105,-0.019510949,-42.20325316
722,0,90,-1.48362,7.18969,1.48614,2.73902,9.93123,12.89847,2.11258,2.201128304,51.6916423,2.2086121,7.50223056,-3.265637975,371.6468837,3.282306786,20.54875955,-43.41979527
723,0,10,-0.457078,1.75979,2.12784,2.10354,5.534092,6.448248,1.931665,0.208920298,3.096860844,4.527703066,4.424880532,-0.095492872,5.449824745,9.634227691,9.307913193,-3.600318378
724,1,80,-4.9446,1.25916,-5.69338,-0.451709,-9.830529,12.348849,-2.6981545,24.44906916,1.585483906,32.41457582,0.204041021,-120.8908674,1.996377915,-184.5484977,-0.092167165,-16.01183103
725,0,10,-10.0987,2.46904,1.39869,-5.4016,-11.63257,19.36803,-2.001455,101.9837417,6.096158522,1.956333716,29.17728256,-1029.903212,15.05165924,2.736304405,-157.6040095,188.3811688
726,1,20,3.83096,-1.83684,-0.61036,-0.729505,0.654255,7.007665,-0.6699325,14.67625452,3.373981186,0.37253933,0.532177545,56.22414402,-6.197463601,-0.227383105,-0.38822618,-3.133237263
727,0,40,3.43381,-0.878896,-0.455961,2.22516,4.324113,6.993827,0.8845995,11.79105112,0.772458179,0.207900434,4.951337026,40.48822923,-0.678910404,-0.09479449,11.0175171,3.061982405
728,0,20,0.925368,0.183596,-3.56983,2.46476,0.003894,7.143554,0.554482,0.856305935,0.033707491,12.74368623,6.075041858,0.792398111,0.006188561,-45.49279341,14.97352017,-1.49485774
729,0,90,-3.3789,0.338965,0.0573727,0.705473,-2.2770893,4.4807107,0.19816885,11.41696521,0.114897271,0.003291627,0.497692154,-38.57678375,0.038946154,0.00018885,0.351108377,-0.04635706
730,0,30,0.372098,0.598153,1.66693,-1.13586,1.501321,3.773041,0.4851255,0.138456922,0.357787011,2.778655625,1.29017794,0.051519544,0.214011374,4.631824421,-1.465461514,-0.421416746
731,1,60,12.9831,-6.55772,1.08551,-14.1897,-6.67881,34.81603,-2.736105,168.5608856,43.0036916,1.17833196,201.3475861,2188.442834,-282.0061685,1.279091126,-2857.061842,1311.409465
732,1,90,-0.743918,-4.30927,4.5296,9.83098,9.307392,19.413768,1.892841,0.553413991,18.56980793,20.51727616,96.64816776,-0.411694629,-80.02231623,92.93505409,950.1462043,142.7530637
733,0,10,4.08444,-8.30317,4.39108,0.666717,0.839067,17.445407,2.3755785,16.68265011,68.94263205,19.28158357,0.444511558,68.13928343,-572.4423941,84.66697597,0.296363412,-99.28630053
734,0,0,1.67803,-6.68222,1.03443,1.47226,-2.4975,10.86694,1.253345,2.815784681,44.65206413,1.070045425,2.167549508,4.724971168,-298.374916,1.106887089,3.191196438,-17.07678501
735,1,10,2.21433,-3.51487,-2.10479,-1.45742,-4.86275,9.29141,-1.781105,4.903257349,12.35431112,4.430140944,2.124073056,10.85742985,-43.42379752,-9.324516358,-3.095666554,-23.87509496
736,0,60,7.04814,-0.663976,-1.46976,-3.71264,1.201764,12.894516,-1.066868,49.67627746,0.440864129,2.160194458,13.78369577,350.1253582,-0.292723201,-3.174967406,-51.17390026,-25.53619388
737,1,70,-8.53197,-1.1864,-1.66644,2.32761,-9.0572,13.71242,-1.42642,72.79451208,1.40754496,2.777022274,5.417768312,-621.0805932,-1.669911341,-4.627740998,12.6104517,-39.26271736
738,1,0,5.21141,-5.12243,-1.01967,3.77922,2.84853,15.13273,1.379775,27.15879419,26.2392891,1.039726909,14.28250381,141.5356116,-134.4089217,-1.060178337,53.97672404,102.8710305
739,1,60,1.76134,2.28915,9.6308,6.46578,20.14707,20.14707,4.377465,3.102318596,5.240207722,92.75230864,41.80631101,5.464237835,11.99562151,893.2789341,270.3104096,251.0734192
740,0,30,-2.05864,-10.3244,2.67065,-0.0776652,-9.7900552,15.1313552,-1.0681526,4.23799865,106.5932354,7.132371423,0.006031883,-8.72451354,-1100.511199,19.04806774,-0.000468467,-4.408477918
741,0,90,-8.84001,1.7845,7.55051,1.68776,2.18276,19.86278,1.73613,78.1457768,3.18444025,57.01020126,2.848533818,-690.8094484,5.682633626,430.4560947,4.807641436,-201.0278767
742,0,20,2.03659,1.42276,1.09241,0.3767,4.92846,4.92846,1.257585,4.147698828,2.024246018,1.193359608,0.14190289,8.447161956,2.880016264,1.303637969,0.053454819,1.192385101
743,1,30,-0.173742,-0.944172,0.463826,-0.750109,-1.404197,2.331849,-0.4619255,0.030186283,0.891460766,0.215134558,0.562663512,-0.005244625,-0.841692294,0.099785002,-0.422058964,-0.057073617
744,1,50,-9.19051,0.712489,-2.01243,-0.81446,-11.304911,12.729889,-1.413445,84.46547406,0.507640575,4.049874505,0.663345092,-776.280784,0.361688326,-8.15008895,-0.540268043,-10.7326834
745,1,90,-9.53157,-5.49221,-12.112,1.12557,-26.01021,28.26135,-7.51189,90.85082666,30.16437068,146.700544,1.266907825,-865.9510139,-165.6690583,-1776.836989,1.42599344,-713.6741191
746,0,10,-2.66924,0.870742,0.507561,2.24027,0.949333,6.287813,0.6891515,7.124842178,0.758191631,0.257618169,5.018809673,-19.01791373,0.660189297,0.130756935,11.24348875,-2.642808683
747,0,0,1.70208,-0.842876,1.0422,0.240133,2.141537,3.827289,0.6411665,2.897076326,0.710439951,1.08618084,0.057663858,4.931055674,-0.598812784,1.132017671,0.013846995,-0.359043089
748,0,30,-1.40166,-2.60321,3.81575,0.139189,-0.049931,7.959809,-0.6312355,1.964650756,6.776702304,14.55994806,0.019373578,-2.753772378,-17.64117921,55.55712182,0.002696589,1.937923866
749,1,80,0.00433894,-1.92593,1.64445,-3.02303,-3.30017106,6.59774894,-0.96079553,1.88E-05,3.709206365,2.704215803,9.138710381,8.17E-08,-7.143671814,4.446947676,-27.62659564,0.041541988
750,0,70,-4.68044,8.03114,4.24377,0.326749,7.921219,17.282099,2.2852595,21.90651859,64.4992097,18.00958381,0.106764909,-102.5321459,518.002183,76.4285315,0.034885327,-52.12306965
751,0,20,-7.85037,-5.39484,-1.50394,-4.26107,-19.01022,19.01022,-4.827955,61.62830914,29.10429863,2.261835524,18.15671754,-483.8050292,-157.0130344,-3.401664917,-77.36704443,271.4050187
